PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
-10091.87571874577,-1.0919278040026688,0.894393781122959,-0.10872618064723778,0.009340290548884021,0.013075350868077311,0.04816653104108711,-0.006122859471748966,0.009752407016653558,-0.013243569098765175,-0.005300603159568183,-0.008326098056407119,-0.007454240441487999,-0.004174599334054836,0.0011292137304306357,-0.005626057106326583,-0.003223494224863052,-0.0004818992729991813,0.004496362402453459,0.001351992561548716,0.006237876183971368,-0.004817018552818264,-0.004945772316037492,0.0029108735749171994,-0.005403616885976059,0.009715413456644803,-0.023435295783990038,-0.006056095805590442,0.008834139284223552,0.0041361118637965825,0.005131478349863771,0.0008799505966390366,0.0015679754109588432,-0.0034010373556154438,-0.001002165315004705,0.00025651789916537095,-4.213462801923937e-05,-0.0010252047441122473,9.943847042596303e-05,-0.00042917571138043385,0.0016803266992772288,-0.004269624334737587,-0.0020760641928114242,-0.0028293933557467,-0.002076224273985943,-0.0004942201811168719,-0.00021966284574129614,-3.7116558978756974e-05,0.00015262236220021976,8.18505701120661e-05
-10145.976336745392,-1.0919327219754118,0.894257678359103,-0.10874584363781249,0.009325593475451336,0.013034587071252825,0.04809463572729646,-0.006115354288411741,0.009858045151202354,-0.01325164969293263,-0.005287474710682551,-0.008354227917898274,-0.007417611879245659,-0.004145974113825411,0.0011368041159008897,-0.005633863715227662,-0.0032177356103309037,-0.00047947669392080434,0.004492810451801483,0.0013530795263494175,0.006227736530856877,-0.0048281426088541786,-0.004952299524623167,0.0029100420943288887,-0.005402394569790086,0.009714549337336405,-0.023434942138896856,-0.006058519553160101,0.008843716744320065,0.004135696769583276,0.005133435423063412,0.0008788233295670539,0.001568159493037131,-0.0034104479005837266,-0.001007349634773258,0.00025726556654354245,-4.267591113472812e-05,-0.0010321841281548695,9.1772477136161e-05,-0.00043368626626824077,0.0016829121376740889,-0.004265052206104589,-0.002083343123693738,-0.002831941872170279,-0.002076623945771435,-0.0004928016853846137,-0.00021704493658801526,-3.700047059376527e-05,0.00014980131080730705,7.990812835984335e-05
8392.693602282197,3.8990727102413305,-0.9989335359063327,-1.4000876757088334,0.10711734213871715,0.08941571936230464,0.06623036520734932,-0.041660019371801554,-0.04734932634157475,-0.0476913134422106,-0.2938961617597023,-0.7615568330497157,-0.0488286094710664,-0.01122007966847119,0.12080133833491058,0.0334714886060952,0.05550122898340256,0.33703618414397823,-0.3991691178441568,0.7672681105748024,0.10065589530401294,-0.007280330704240719,-0.010374046495278635,0.000588881809697059,-0.0011161165466978217,-0.00012985561240908916,-0.010194608272659873,0.012372796143729105,-0.002330302900371397,-0.0005444694983434401,-0.007498809633211856,0.0022311125634806275,0.004406252076111,0.009896432372362584,0.007825840446792836,-0.0029087384561498125,-0.004372153687263029,-0.009329607903183768,0.003252845305261987,0.008225043229160199,-0.010860413257113464,0.002539485333073557,0.013106035158992986,-0.008226183920346889,-0.009976913084834666,-0.003270883892569924,-0.0033960607211668157,-0.00025553822494566505,-0.01393874516760382,-0.003317241858367472
4684.444087860772,7.888023929052706,-0.5069059102882789,0.3446378639953707,-0.08752342811012197,-0.320027423197687,-0.6483860086137914,0.1805794440500102,1.0018850821294607,-0.2552536450065416,-0.16786166015986118,0.004580396299843555,-0.021672518473143193,0.009471882781842583,-0.010822258762875209,-0.03376879070108496,0.0030238263377195024,0.011819733972034424,-0.030693272758318655,-0.011199118362501285,-0.01641627967703206,-0.031700677132531496,-0.018210994043654408,-0.019176198343553552,0.005935168216737743,0.019632280641901666,-0.024016547766231543,-0.02243247334509363,0.009416546160087084,-0.0003581082141193763,-0.029626846504152187,-0.012815297430415115,-0.0061164131672876145,-0.026777312201351013,-0.059387258248344926,0.033100297052143214,0.038868772717043,0.7157373964012084,0.6913883221910382,0.02713745957179285,0.016748497978912136,-0.05990919358414428,0.030525832991703385,-0.021456394249591535,-0.025499213503463625,0.02375667413334032,-0.023882715597716098,-0.018750198213282287,0.018264659304325977,0.004339052371776279
42863.843326885966,-1.0871139073694949,1.0276162837596037,-0.08947930615715927,0.023726338625070974,0.052976487891819926,0.11854036739579758,-0.013469215112098079,-0.09365017100396643,-0.005333979702509209,-0.018151222549952325,0.019208468050076456,-0.04330765436857282,-0.03219404163912869,-0.006300542099083156,0.0020153518901392044,-0.008860240233347635,-0.002853210270352983,0.007973143222683794,0.00028803777830080086,0.01616291455073685,0.006071699598727639,0.0014434406376410542,0.003724844510772054,-0.006599918802782503,0.010561281990365216,-0.023780736986617274,-0.003681694001321845,-0.0005428450614603464,0.004543367307292882,0.0032132350053150046,0.001981295264085611,0.0013819011614904697,0.005797857156172053,0.004056152504683466,-0.00046021542711112526,0.00046363870260562586,0.005739082300089546,0.007596074786040748,0.004047010366866119,-0.0008789375023872122,-0.008742145284594327,0.005066752670131156,-0.00043379979566455655,-0.0016050811203504438,-0.0016840139288093914,-0.0026636026340487924,0.00019117915269349902,0.0024264163650704255,0.001955827504298063
-10145.564660749127,-1.0920679563670943,0.895301584933048,-0.10907087634235253,0.009293779021598763,0.013138013442134201,0.04899463050310073,-0.006290023710137701,0.010156750021613726,-0.013509236776960722,-0.005138912079248609,-0.008914462921768167,-0.007593879435204125,-0.004367503019221809,0.001381055896267921,-0.005938408621516118,-0.0035241404372724325,-0.0006284891011511765,0.0053945602332489545,0.0017237100922226647,0.006971149469505803,-0.005074194570213386,-0.005308570085102025,0.003712893705179892,-0.006167522257984627,0.010225292208363703,-0.02482298548526075,-0.006444965610175187,0.009863248919035816,0.004445227252108156,0.005850861953537043,0.0015067763472082212,0.0017245498309161143,-0.00400673613972264,-0.0012139303900939031,0.0004425927635691926,-4.255993859598563e-05,-0.0011921347975543185,0.0003324413079539542,-0.0003789375128427489,0.002579401319739005,-0.007468609620184515,-0.0029965879471945413,-0.004124282285761207,-0.0033622550967924423,-0.0007369810375412353,-0.00015560568593053992,0.00010915959580133061,0.0003675646079141594,0.00010606178249183949
-10118.82635774558,-1.09193025392862,0.8943259804842383,-0.10873597591724077,0.009332969088703283,0.013055044069133073,0.04813071583750177,-0.006119120706939572,0.00980503146595013,-0.013247594508906155,-0.00529406312177043,-0.008340111163278275,-0.007435993641441723,-0.00416033945991461,0.001132994940916427,-0.0056299460366487355,-0.0032206255301793995,-0.0004806924578548928,0.004494592972697031,0.001352534006416083,0.006232825048330808,-0.004822560065594786,-0.004949023854581314,0.0029104593532999923,-0.005403007950860441,0.00971498282278869,-0.02343511992861224,-0.006057303264243068,0.00883891220515992,0.004135906534742663,0.00513245010140709,0.0008793840739890283,0.0015680657197497828,-0.003405747331527715,-0.0010047215868739358,0.0002569069161790177,-4.239503506537949e-05,-0.0010286759351160915,9.560853443982761e-05,-0.0004314526302850778,0.0016816740860370973,-0.004267286346104569,-0.00207977355043832,-0.002830676076512586,-0.0020765066835100364,-0.0004934610533522674,-0.00021832268876653332,-3.680537370534245e-05,0.00015154334830438647,8.064289731631968e-05
-10100.364192745708,-1.0919285756405046,0.8943724263803513,-0.10872926580209229,0.009337984554418118,0.013068954962775743,0.048155250550689886,-0.006121681896409376,0.009768981809912316,-0.013244836956990047,-0.005298543284812556,-0.008330511676936086,-0.007448493361134867,-0.004170107990758176,0.001130404678693976,-0.005627281989173554,-0.003222590701687222,-0.00048151917451443835,0.004495805085245381,0.0013521631163160666,0.0062362852764082525,-0.0048187638546311196,-0.004946796598181526,0.0029107429091615672,-0.005403424899226955,0.009715277300295614,-0.02343523985109198,-0.006056474509656732,0.00883564151278854,0.004136069131786043,0.005131782657230567,0.0008797448598692061,0.0015679833086777216,-0.003402540052795291,-0.001002922411119987,0.0002566650842546249,-4.2231904584449185e-05,-0.0010263208543350886,9.81571791155069e-05,-0.00042998181049554304,0.0016808001367328304,-0.004268778564496917,-0.0020771755293464813,-0.002829985309464929,-0.0020764926803402686,-0.000493882176209394,-0.0002194893366493002,-3.675273367385005e-05,0.00015261970164154052,8.08365349787837e-05
-10120.36457674557,-1.0919303937591687,0.8943221107344081,-0.1087365349863756,0.00933255121329936,0.013053885050084748,0.048128671669768176,-0.0061189073153734485,0.009808035028417626,-0.013247824260874582,-0.005293689846379308,-0.008340910967227489,-0.007434952197664705,-0.004159525571735028,0.001133210754698143,-0.005630168000936346,-0.0032204618013010797,-0.00048062356414309363,0.004494491978687609,0.0013525649129483776,0.00623253680208668,-0.004822876428333363,-0.004949209650438706,0.0029104357678654386,-0.0054029735233486085,0.009714957854729672,-0.023435110889228002,-0.0060573757780699134,0.008839186543419838,0.004135893478262909,0.0051325150348892875,0.0008793553311192328,0.0015680840666638725,-0.0034060050138364313,-0.0010048715754916546,0.0002569075737215782,-4.239673220803772e-05,-0.0010288314669446414,9.53505240870603e-05,-0.0004316307572374603,0.0016817757823875124,-0.0042671759445013805,-0.002079838316133182,-0.0028307607392284127,-0.002076507069769723,-0.0004937267530015525,-0.00021848842449864294,-3.731888155354321e-05,0.00015165925888515434,8.06122469167173e-05
-6049.1012984675845,-0.11001748685366941,-0.42306857270191206,0.22680262576171978,-0.0719628366452261,-0.13032562638366932,-0.21490351954885872,0.007489109199765053,-0.028247113641508784,0.20680946721186388,0.3582830232744501,-0.10398471524657253,0.28222860321464843,1.034934043271203,0.0884375782551731,-0.2944186808635269,-0.1293326397617182,0.23381800452726714,-0.1300843913723792,-0.18186250048849822,0.5658141107749041,0.1566649385071294,0.014250409277706318,0.002102804262064883,-0.013225606603233485,0.06046872795809729,-0.04552558253512435,-0.044998870268306734,-0.1930099511968879,0.00417769995332729,0.04570143179993805,0.01759767191419699,0.003113640600935878,-0.031050538045409446,-0.010351252221399121,0.005930413243936045,0.005280463245138854,0.010431976590000178,-0.00926822051400407,0.013867352991836843,-0.00998996817552336,-0.0012836114775482803,0.00810946649201299,0.011630848169040269,-0.004320214090073816,0.011486342307336427,0.002031905171089731,0.003144674187178779,0.003953937650351813,-0.0027297625552135858
-8133.00960698561,-0.10793245472743249,-0.45877528647937244,0.20492622327873392,-0.07699802036446775,-0.15403474322864927,-0.2797175273621801,0.08151081496031813,0.021950066684804558,0.31792834597340397,1.1106732356388032,-0.40950737505736634,-0.4609498481116489,-0.3265134845287421,-0.11117519212974562,-0.031699993346932694,0.14078456741470893,-0.050004361034791465,-0.04005807046900106,-0.04453907603072588,0.13901974242735393,0.005675469029860501,-0.04917402357537429,0.00016397846849898357,-0.10116810584531909,0.066632734190096,0.021601326150980642,0.01260828905548947,-0.03421432191500711,0.01568381137104234,-0.0422578885706075,-0.1792273361364587,0.004812610442671766,-0.0068951601941733874,0.004046381463814366,-0.0006405364693369911,0.000231724515981535,0.0008031566031191069,-0.001584906868262771,-0.0016285880590206784,8.422311742166643e-05,0.002280645160297148,-0.00015783248413303336,0.0006695630871999292,0.0005223993205173133,0.0009086195997564539,0.0011337411222102503,0.0009357138870591833,-0.0003017194344477698,0.0021436483660660214
8408.293769161159,5.898707031914796,-1.0197579348095311,-1.391744551211908,0.11247604178987643,0.08859017313911136,0.038105151519163404,-0.03682325266134556,-0.05548919110112241,-0.04501015122546262,-0.29890435664219556,-0.7526935581551306,-0.07038665599630588,0.0009311784584234634,0.11825371335469387,0.04673002033592744,0.04926281069735622,0.33526700276032234,-0.38932220472931367,0.7688067838599203,0.09983361575371592,-0.004051683215510127,-0.008502609863329428,-0.001610651255752513,0.001394340275146825,-0.0010795004788823213,-0.011749058589115543,0.013224985132334747,-0.0020813662252391076,-0.0005082330674551053,-0.006026129929720814,0.00035130605558095473,0.005218890683472842,0.009634476219357558,0.007601198591738231,-0.0036056387948886492,-0.004591317615508235,-0.009532266573402358,0.004160495752091869,0.008352380440881593,-0.008531225443706367,0.00427835575647397,0.0203816312585245,-0.013092588852950084,-0.011082073636037436,0.006638856750731637,0.0023347151463636823,0.0009978704180730281,0.003852285994643744,0.01836395254618163
38335.18135696527,-5.102606279034331,-0.2902674834273982,0.1979088210021631,-0.07713212560877812,-0.11619899220885294,-0.14741836814968398,0.062091488958631626,-0.04724716623676134,0.31526753703643245,1.1117747255777846,-0.4069381668632174,-0.49256046108496954,-0.3538455323189447,-0.11230986525792319,-0.027681642306068652,0.1318974209107154,-0.054665565248341104,-0.02547531828679363,-0.04034274857206301,0.15431232387260274,0.014653380000948247,-0.04514510218145538,0.008185330372884944,-0.10673591520579166,0.0656796552927704,0.024386130001106506,0.015491473506571663,-0.040062138444621496,0.015319404791600311,-0.04253805191176618,-0.1747965175620669,0.004595164662262584,-0.0007090206355602768,0.007563554108245338,-0.00041026941731949173,0.0007713645115485913,0.00600426459614474,0.005444061396395199,0.0023053491567821935,0.0013558849901076793,-0.01228067158077616,0.0028886641290208808,-0.0011705603249919404,-0.002699555833869816,-0.0006281921012219785,-0.00030004808600719054,0.0013881810502538888,0.0021152414924810272,0.0036480222558561023
14711.5186428994,1.8896425425854548,-0.517176336315711,0.4597050456048866,-0.6671463840852041,1.041515701575702,-0.23166978743575112,0.028399176274930975,-0.14086180491036832,-0.06450306778766923,-0.09436149628656652,0.03996749312425743,-0.060821256351957745,-0.030428393262091784,-0.010712988488749315,-0.009160359800645378,-0.0076142953391165795,0.0022275333629741237,-0.0039470609127669875,-0.005288902448303275,0.011436057474823274,-0.005209230305242036,-0.003418201907310164,-0.002271797470846137,-0.0038363374590925812,0.012157798135017571,-0.009320882096486965,-0.0035405040788818844,-0.009764246713864545,-0.0009917923357321457,-0.010846760202970618,0.004964120882081774,0.000554643552108541,0.010945204395176602,0.0016106010554666557,0.0015823372594285189,0.003935605874935565,0.010165585010443935,0.013963248006868312,-0.07452711986290139,-0.11914690522120881,0.07639353937272904,0.02292965016349216,0.021831565808632644,0.016204482767473626,-0.00042578621252633767,0.0006228799636089087,-0.0028459485199479172,0.00020965686243497008,0.0014195174386746666
-7132.543478006923,2.8874531233246326,-0.5824877430765923,0.4565502494957203,-0.6705289335475579,1.0244471545824425,-0.2749686035099808,0.03405177804150537,-0.10241074132084368,-0.06584036151558695,-0.09153894744244362,0.03292055209890757,-0.04587377337809264,-0.01818753992995736,-0.008718817852649382,-0.011801061065320927,-0.004442183780916362,0.0037537900789228434,-0.007808743470641883,-0.005911150654517931,0.005889250274348078,-0.009669043184837606,-0.005778408067091182,-0.0041609964716258436,-0.0023715174905259216,0.012160246659834905,-0.009833671084311012,-0.004723603797527608,-0.006275120089136798,-0.0010091449830774764,-0.010330377009150772,0.0037315895111982647,0.0006475633180945016,0.007396066498416114,-0.00036990851718408273,0.0016996148643404734,0.0036975000550662565,0.007396390709286414,0.010610068311695888,-0.07647738427068293,-0.11882672248744913,0.0807673012657797,0.02054277314691568,0.021684730328684353,0.01683754804309816,0.00020348858670870797,0.0015385276574055784,-0.0030067805154257534,-0.0008970286696680823,0.0006325624956274371
-9649.424661859626,2.8874215100477523,-0.5627588981517664,0.4118034518726784,-0.5596026800387687,0.876862307432267,-0.3025997810701573,0.03496112038029235,-0.08054039244627834,-0.038253834237441824,-0.05630832318709988,0.0278735170737532,-0.011986060463209991,0.00020341611810925804,-0.004720408464898786,0.00298594887063364,0.004630076983363539,0.001756529026434383,-0.010507513160645804,-0.004139765936850711,-0.0076095225764193685,0.0011749863829014805,0.0019581423217981844,-0.011103155550650135,0.007051673990019987,-0.00516188720265226,0.003205043823114703,0.001224163713215381,0.0035969093657645082,0.0008544312774898222,0.007623935529418737,-0.0019853745491939423,-0.00041581247377356156,-0.005713590896835472,-0.00043988551539705294,0.00034330031154450867,0.0009143234226589457,7.508414898984035e-05,0.007431412048700122,-0.0693565621100289,-0.08533089403774535,0.07411687359370074,0.014545301759825493,0.009878395706332631,-0.0006035445244548828,-0.004215912388417025,0.00045351008638791913,-0.001332643694229752,-0.002473082817126679,-0.006178472148733137
-10140.725121856209,2.8873768487784335,-0.5639948794207749,0.411624887622001,-0.5597361476257398,0.8764921217879695,-0.3032526793556663,0.03502927671865288,-0.07958106765451076,-0.03832721601713924,-0.05618910064925988,0.02761806317306373,-0.011653427858501599,0.00046336849194454947,-0.0046514783724566095,0.002915055157972691,0.0046823723030781,0.0017785290218234977,-0.010539769235248988,-0.00412989498442646,-0.0077016029069135105,0.0010739657038075496,0.0018988660783579795,-0.011110707261842896,0.007062773294533463,-0.00516973477536784,0.0032082510984938243,0.0012021403661140687,0.0036839032358412026,0.000850669009730021,0.007641712722305082,-0.0019955982295359856,-0.00041411094248109114,-0.005798972938339935,-0.0004867917663580695,0.00034997259406986425,0.000909612155463553,1.2247253093132875e-05,0.007361884796057313,-0.06939812277531844,-0.08530710213186062,0.07415859102988563,0.014478987711168963,0.009856022876861797,-0.0006077401862496915,-0.0042047572545395396,0.00047580715806580515,-0.0013340579553383592,-0.00249463400014808,-0.0061959713479680404
-8159.835361918961,3.887335234704959,-0.5707127246217514,0.41961643318440695,-0.5627725989759145,0.8869561512732095,-0.31420929990378105,0.03739875939964815,-0.08937361209947262,-0.03754838155601954,-0.06118381641151576,0.03357092030185404,-0.015119598846157215,-0.0013513237675493194,-0.006369358408339406,0.0032400175810824577,0.004754842364448893,0.0022555898667632776,-0.012603882951277363,-0.005354026201275544,-0.007790261174695593,0.0014660805335560828,0.0023469963565549558,-0.012414316072725862,0.007569993276030883,-0.004117933149924165,0.002096594288799301,0.0010502701067662953,0.001945902068532828,0.0009744384717553529,0.006667238614021721,-0.002255246141500374,-0.00040675598632232396,-0.003927820702507807,0.0003375765025941527,0.00021232682266986318,0.0011426969841773602,0.0015719460394267714,0.009195885361075068,-0.07505022794854521,-0.09546793298079809,0.08220219174304577,0.017839482530659253,0.012401316088399634,0.000938397345624862,-0.004487989186308249,-0.00012728358982293014,-0.0016128336465765108,-0.0026261974991378845,-0.005929534482541674
54182.35956305509,-3.105571680958213,-0.3413734458717401,0.40878350355337595,-0.5636981441213125,0.9381960240144309,-0.1314727418859178,0.010394474395245523,-0.18168929474466428,-0.04171450975439077,-0.05896419677661337,0.03580918059732141,-0.058434544148632375,-0.03911772239549749,-0.007621992352234196,0.008656391161103462,-0.007809829818216568,-0.004372729800352195,0.00848181463438422,0.0008213141618635157,0.014063332029494094,0.014062603219169406,0.007941441595376627,-0.0005819966506668946,-0.0006377997037528429,-0.005581700967516843,0.006276889388593937,0.005271196750580584,-0.006441213654169121,0.00039939592315964625,0.0063332379500050506,0.0044889368742237964,-0.0007388539351154413,0.005184096274730016,0.005550244673943753,0.0006170040428305893,0.0019445057159397136,0.00938814427919815,0.019847339744586034,-0.06905397540012868,-0.09333225315021743,0.05923472285045759,0.022332548493488584,0.009332749320129887,-0.004299450355220739,-0.006856734291081615,-0.0023570609372478954,-0.0008785653129937741,0.00123395691334176,-0.0036263702933885342
13452.249062930745,3.889299863687884,-0.5163424691297636,0.42747139359077263,-0.5569014203541189,0.9032404498824212,-0.28548860042110596,0.03440059298484807,-0.13157387462452827,-0.03432035034657754,-0.06642836178228466,0.044808221541812,-0.02975195626997148,-0.012786510817110706,-0.009401561786266093,0.006358600032157428,0.002454395259339569,0.0012878195462386972,-0.011184952531125149,-0.005788243334944401,-0.0037396926540069144,0.00590994224947895,0.004954537264163098,-0.012082121588697462,0.007081762855138528,-0.0037727207192692304,0.001955613826518513,0.0020193005658625013,-0.0018809943313417162,0.0011406438256607318,0.005884374174444603,-0.0018057750278169281,-0.00048268139964114266,-0.00017358898391885765,0.0024019845162082704,-8.01915018205121e-05,0.001349153786832572,0.00433260343501899,0.012255407467549257,-0.07322349701384127,-0.09651238797698727,0.08037692632772937,0.020754567119432785,0.013379070139366078,0.0011306345290906365,-0.004973398163927095,-0.001124834353153725,-0.0015199410510949231,-0.0016980589936212102,-0.005164799538707859
-8019.209552994772,4.887230786754559,-0.5808968634526146,0.42447120429807533,-0.5601791328521931,0.8862302937288234,-0.3291116045737742,0.04014433034755547,-0.09333944538972079,-0.03557053030061439,-0.06372004740705565,0.03793819516060246,-0.014400486614813676,-4.522220166363566e-05,-0.0074365114437534635,0.0036399908418203366,0.005907067797731274,0.002973613889687688,-0.01571160362487708,-0.006623398398125353,-0.009980048793942405,0.001069401707043438,0.002422205700299894,-0.01451555780276597,0.008944094716222121,-0.003685547233127088,0.0012054308107928376,0.000588179630793329,0.0021155335103730855,0.0011638674659874,0.006417378465947179,-0.0035935280177121103,-0.00034057293106760304,-0.004492687377803508,-5.902939398855795e-05,8.302500059076578e-06,0.001080025028989613,0.0007559918787008045,0.007810782491809241,-0.07579342972169317,-0.09647513896441151,0.08765114968506534,0.017805718662466705,0.013693110304847808,0.0025287458477052356,-0.0038749824425413017,0.0003940047025338014,-0.0019613111599051415,-0.003408813201418788,-0.0064404439273096315
-10142.852487980004,4.887037738718216,-0.5862393841775543,0.42369936152513166,-0.560756045599483,0.8846301687703588,-0.3319337530230043,0.040438935661857286,-0.08919277042750341,-0.03588772254996303,-0.06320470878885442,0.03683399739247543,-0.012962684418058699,0.0010784201877574306,-0.007138561593610421,0.0033335532273727196,0.006133113934634541,0.0030687087718382217,-0.015851030328893526,-0.006580731410814861,-0.010378065058756148,0.0006327397316404181,0.0021659839790081257,-0.014548199950120874,0.008992068965116699,-0.0037194683291204003,0.0012192847790416061,0.0004929627849075182,0.0024915653963059905,0.0011475423112290266,0.006494302587174541,-0.003637715058573453,-0.0003331314905435771,-0.004861591906957611,-0.0002618802974047743,3.7075371977817336e-05,0.0010597192684026321,0.0004846845387409013,0.00751011959648993,-0.07597285161944309,-0.09637255489603737,0.08783043839152258,0.017519258539186025,0.013596871747678286,0.0025100131544020595,-0.003826982773123401,0.0004918832669582089,-0.001970476454853745,-0.0035000369502594672,-0.006516180294205221
-9487.543136984563,4.887097309082577,-0.5845908001659662,0.42393753517394794,-0.5605780230554008,0.8851239320253615,-0.33106290028302093,0.04034802696240764,-0.09047234282336793,-0.03578984402074439,-0.06336373091534957,0.03717472845932247,-0.013406358450469768,0.0007316889402468495,-0.007230502344223522,0.003428113110360659,0.006063361087587162,0.0030393645822178413,-0.015808006319742187,-0.006593897519664145,-0.010255246050486926,0.0007674840554071028,0.0022450484132479766,-0.014538127336412767,0.008977265319208751,-0.003709001207083002,0.0012150098036491008,0.0005223466034446072,0.0023755302014424632,0.0011525834225039494,0.006470563671214159,-0.0036240697062921044,-0.00033542173482414053,-0.004747766462128965,-0.0001992865493659539,2.82033157742601e-05,0.0010659906949832593,0.0005684078655956459,0.0076029219851026855,-0.0759174719682074,-0.09640421885625047,0.0877751870477959,0.017607585784160513,0.013626614608909658,0.0025157505160957965,-0.003841733793778487,0.00046199103547233604,-0.001967504789838451,-0.0034719977029528315,-0.006492832680565901
43621.3503883525,-4.106318750570649,-0.28079504470743766,0.29642716057423807,-0.10467589221828554,-0.2685062559886798,-0.3977524855789147,0.13434128196960396,0.9123716138783646,-0.25102183270754075,-0.13060097696950188,-0.024016576146836603,-0.04651533757287942,-0.017331032834111356,-0.0015426866104291544,-0.021456526426873644,-0.011397969819077813,-0.0015455587558079846,0.009895010298574307,0.0063313649490078505,0.0009872558401789041,-0.016893672167998072,-0.008773614230444258,0.004738349978689776,-0.00823924768894716,0.010338705420402756,-0.0013367102680691169,0.0010515015391400436,-0.011453797584220507,-0.0017486168282750043,0.003950034057724669,0.007761090265034988,0.0035557263991944075,0.004537182657299725,0.008662044917660776,-0.008895974042682274,-0.007976125081302013,-0.12643368994280865,-0.12421088706930222,0.0002365403824786602,-0.004362552195611325,-2.1726495570726774e-05,-0.012850281877695142,0.01877743171916635,0.006765246630414881,0.005572189753608447,-0.009510148626743712,-0.015425609861547838,0.009728925207265897,-0.013369396025054226
2214.295220609873,-1.1106589309057566,-0.42171504575425894,0.3061400956426394,-0.1137685587510986,-0.3274101966109258,-0.540666911771591,0.1645357728714777,1.0927898206871276,-0.290412368105288,-0.15821000770688862,-0.03545224337468406,-0.031414562027617124,-0.0015124441313151419,-0.0020043808872798993,-0.041604277537561386,-0.00705101059161507,0.0068281814331692,-0.007261099142000371,-0.0015552720772079491,0.0007928247746725012,-0.03343183414622849,-0.02174568933203196,-0.003939340884066759,-0.004967657545239795,0.01869942667834533,-0.018924098621732142,-0.01972599211191879,0.00798925152611083,-0.0017578986598058908,-0.02571381254487714,-0.0026849614977394777,-0.0052910020568823594,-0.02352575957389277,-0.05145754551378178,0.02861219124602324,0.03371115559498056,0.5838449357805932,0.5666181328185766,0.02774518565775007,0.013775190609888927,-0.06861353767316712,0.014620848548890557,-0.015737842626488637,-0.027730645290656154,0.012564305474028243,-0.014123080990266252,0.0014482507531637606,0.005159908466487442,-0.008563099510391331
29595.16225347379,9.889813275249402,-0.4599307831587518,0.35440217896982834,-0.07086313806619549,-0.27967844961176974,-0.6039931467380827,0.1677574291036155,0.8457202883150646,-0.21317062731027528,-0.15198085842329098,0.028959651056789815,-0.026649792841293554,0.004433871083765161,-0.014643184420460769,-0.015301995618707343,0.004122779668004657,0.007944835165726288,-0.0266058557278103,-0.008701600683145202,-0.02667154817208037,-0.01627062237409391,-0.005624682072127938,-0.018390122745951944,0.007493896501505827,0.00662805799247228,-0.009129539842527885,-0.004904460823707404,-0.013978087576728065,0.003270841456376356,0.00792128618590102,-0.012066992635945089,-0.0005475243251573137,-0.0012963079065591028,0.01291741624602248,-0.005316679805561311,-0.006994835689282478,-0.1583933499442459,-0.16240136558708837,-0.021820268095659765,0.00187043395995461,0.057083527190509915,0.009884419404726338,-0.01950004148397633,-0.0010572949163866676,0.007236300753746447,0.019992906182836744,-0.008775094941614221,-0.005168254383579696,-0.014447398823200877
5714.94971460246,-9.108934555334468,-0.4258761825865803,0.40380597430802506,-0.6976585436734288,1.041440989460302,-0.08665728614100873,0.0008024446266835892,-0.0770710893537752,-0.08702606456184711,-0.06491713441917214,-0.012131072420027608,-0.05646890067116652,-0.033180379756695584,0.0023256163862150014,-0.01608345396530045,-0.015973370438519003,-0.0033986931024213916,0.022165013517595412,0.0065642382053414635,0.025730279586583988,-0.007408326712960227,-0.007532214573744579,0.014677744521411535,-0.014317941052920571,0.008149059790928488,-0.0020541050844865606,-0.0017035681961743948,-0.004003850063035049,-0.002718037544294989,-0.007497040965108253,0.013337589013462823,0.00040863154985406924,0.0066835140020257144,-0.0004151749646298865,0.0036659472917295816,0.004173934581564165,0.008785340368024601,0.01555910189295638,-0.07414553060164958,-0.11062162173502786,0.04933550313228399,0.015562666848983619,0.012170812627862045,0.007021723042022162,-0.0017453532131529964,0.0020551764053359256,-0.002153300951814571,0.0016824764461798108,0.0012538355026675224
-8267.880644300301,-9.110205653172436,-0.46105326426781423,0.3987238833500691,-0.701457145097592,1.0309051901135007,-0.10523932851881437,0.002742232179877981,-0.0497678871087137,-0.08911457263481119,-0.0615239592497872,-0.01940150843358339,-0.04700189288122045,-0.025781913348259158,0.004287425558159127,-0.01810114964268148,-0.014485001204920377,-0.0027725541324501012,0.021246977884869254,0.006845172936518618,0.02310959702365181,-0.010283466624439764,-0.009219270814777884,0.014462817298578484,-0.014002060211053763,0.007925710593250253,-0.0019628926196224713,-0.0023305234233331083,-0.0015278826291012899,-0.0028255751102057936,-0.006990525369508079,0.013046773734486384,0.00045775492370524553,0.0042545559905077445,-0.001750831542491953,0.0038551765164441085,0.004040354875698309,0.0069992179606020236,0.01357962744815685,-0.07532742063498761,-0.10994588788340358,0.05051646580514618,0.013676651036493934,0.011538274067405591,0.006897495175673998,-0.0014310003611921265,0.002700502295515083,-0.002213086701708989,0.001082239603180736,0.000758983921792731
